p4n_id,title,url,latitude,longitude,location_type,num_places,total_reviews,avg_rating,parking_min_eur,parking_max_eur,electricity_eur,review_seasonality,top_languages,ai_pros,ai_cons,last_scraped
153566,(7700) Área de Serviço de Autocaravanas,https://park4night.com/en/place/153566,37.52389,-8.062792,Paying motorhome area,17.0,118,4.36,7.4,7.4,0.0,"{""2026-01"": 2, ""2025-12"": 2, ""2025-11"": 5, ""2025-10"": 1, ""2025-09"": 1, ""2025-08"": 1, ""2025-07"": 3, ""2025-06"": 4, ""2025-05"": 3, ""2025-04"": 9, ""2025-03"": 11, ""2025-02"": 5, ""2025-01"": 8, ""2024-12"": 3, ""2024-11"": 2, ""2024-10"": 7, ""2024-09"": 5, ""2024-08"": 5, ""2024-06"": 1, ""2024-05"": 1, ""2024-04"": 2, ""2024-03"": 5, ""2024-02"": 3, ""2024-01"": 2}",fr (25); en (15); de (11); pt (10); es (8); nl (6); it (5); fi (2),municipal_support_pro (34); utilities_reliable_electricity (29); water_potable_easy_refill (27); facilities_clean_modern (24); pitches_spacious_private (21); value_affordable_fair (19); waste_disposal_functional (17); connectivity_strong_wifi (15); terrain_level_flat (13); location_nature_trails_access (11); location_town_center_proximity (10); services_bread_delivery_onsite (8); family_child_friendly_playground (7); activities_onsite_yoga_pool (7); access_easy_large_vehicles (5); unique_vibe_creative_eco (4); pet_friendly_amenities (3); local_product_purchase_opportunity (2); misc_other_pros (2); checkin_automated_flexible_process (1); showers_hot_high_pressure (1); surface_paved_paved (1); catering_bar_restaurant_onsite (1); safety_feeling_safe_community (1),noise_traffic_airplane_loud (17); overcrowding_situational_busy (10); social_inconsiderate_behavior (8); rules_strict_fussy_unpleasant (5); access_difficult_narrow_steep (3); waste_disposal_no_grey_water (2); environment_pests_insects_smells (1); showers_cold_low_pressure (1); terrain_muddy_dusty_flooding (1); space_cramped_design_issue (1); wifi_poor_unreliable_signal (1); safety_theft_risk_loitering (1); signage_unclear_directions (1); waste_disposal_poor_design (1); misc_other_cons (1),2026-01-26 10:52:30
15110,(7750-411) Área para Autocaravanas do Pomarão,https://park4night.com/en/place/15110,37.556353,-7.526206,Free motorhome area,20.0,50,4.1,0.0,0.0,0.0,"{""2026-01"": 1, ""2025-12"": 1, ""2025-11"": 3, ""2025-10"": 1, ""2025-09"": 1, ""2025-05"": 2, ""2025-03"": 1, ""2025-02"": 2, ""2025-01"": 2, ""2024-12"": 1, ""2024-03"": 1, ""2024-02"": 3, ""2024-01"": 1}",en (5); fr (5); es (2); nl (2); de (3); it (2),atmosphere_quiet_peaceful (10); scenery_natural_beauty (7); views_sunset_aesthetic (3); facilities_clean_modern (3); showers_hot_high_pressure (3); terrain_level_flat (3); pitches_spacious_private (3); location_nature_trails_access (1); value_affordable_fair (1); services_bread_delivery_onsite (1); catering_bar_restaurant_onsite (2); water_potable_easy_refill (1); waste_disposal_functional (1); safety_feeling_safe_community (1); family_child_friendly_playground (1); access_easy_large_vehicles (2); unique_vibe_creative_eco (1); heritage_culture_history (1); municipal_support_pro (1); local_product_purchase_opportunity (1); misc_other_pros (2),noise_traffic_airplane_loud (1); cleanliness_dirty_unkept (1); facilities_broken_outdated (1); terrain_muddy_dusty_flooding (1); shade_lack_of_exposed (1); access_difficult_narrow_steep (3); overcrowding_situational_busy (1); space_cramped_design_issue (1); payment_issues_cash_only_friction (1); service_lack_of_amenities (1); wifi_poor_unreliable_signal (2); mobile_signal_weak_dead_zone (2); environment_litter_trash_accumulation (1); utilities_water_nonpotable_slow (1); location_remote_isolated_far (1); rules_strict_fussy_unpleasant (1); waste_disposal_no_grey_water (1); social_inconsiderate_behavior (2); parking_unsuitable_large_rvs (1); terrain_sandy_stuck_risk (1); weather_wind_exposure (1); misc_other_cons (2),2026-01-26 10:52:31
648026,(7750-355) Mértola - Cais do Guadiana,https://park4night.com/en/place/648026,37.637985,-7.662103,Parking lot day/night,10.0,9,4.56,0.0,0.0,0.0,"{""2026-01"": 6, ""2025-11"": 3}",nl (2); de (1); en (1); fr (1); pt (1); es (2),terrain_level_flat (1); atmosphere_quiet_peaceful (3); location_town_center_proximity (2); views_sunset_aesthetic (1); facilities_clean_modern (1); services_bread_delivery_onsite (1); water_potable_easy_refill (2); local_product_purchase_opportunity (1); misc_other_pros (1); location_beach_water_access (1); access_easy_large_vehicles (1),situational_temporary_blockage (2); terrain_muddy_dusty_flooding (2); access_difficult_narrow_steep (2); noise_natural_elements (1),2026-01-26 10:52:35
11657,(8950-012) Almada de Ouro - EM1063,https://park4night.com/en/place/11657,37.3316,-7.46858,Paying motorhome area,35.0,186,4.47,6.0,10.0,0.0,"{""2025-12"": 2, ""2025-08"": 1, ""2025-03"": 4, ""2025-02"": 3, ""2025-01"": 4, ""2024-12"": 2, ""2024-11"": 3, ""2024-07"": 1, ""2024-06"": 2, ""2024-05"": 2, ""2024-04"": 2, ""2024-03"": 4, ""2024-02"": 5}",fr (12); de (8); es (4); en (3); nl (1); pl (1); pt (1),views_sunset_aesthetic (10); atmosphere_quiet_peaceful (9); staff_friendly_helpful (8); location_nature_trails_access (8); pitches_spacious_private (5); value_affordable_fair (4); services_bread_delivery_onsite (2); catering_bar_restaurant_onsite (2); utilities_reliable_electricity (2); water_potable_easy_refill (1); safety_feeling_safe_community (1); family_child_friendly_playground (1); access_easy_large_vehicles (1); local_product_purchase_opportunity (1); misc_other_pros (1),showers_cold_low_pressure (5); cleanliness_dirty_unkept (4); noise_dogs_animals_neighbors (3); facilities_broken_outdated (3); shade_lack_of_exposed (3); overcrowding_situational_busy (2); utilities_electricity_tripping (1); environment_pests_insects_smells (1); rules_strict_fussy_unpleasant (1); terrain_uneven_sloping (1); waste_disposal_no_grey_water (1); misc_other_cons (2),2026-01-26 10:52:42
108742,(7750) Mértola - Unnamed Road,https://park4night.com/en/place/108742,37.810185,-7.64465,Parking lot day/night,5.0,33,4.73,0.0,0.0,0.0,"{""2025-10"": 1, ""2025-09"": 2, ""2025-05"": 1, ""2025-04"": 1, ""2025-02"": 2, ""2024-11"": 1, ""2024-07"": 1, ""2024-03"": 1, ""2024-02"": 1}",fr (4); pt (3); de (3); en (1); nl (1),atmosphere_quiet_peaceful (6); location_nature_trails_access (5); views_sunset_aesthetic (2); terrain_level_flat (1); surface_paved_paved (1); access_easy_large_vehicles (1); misc_other_pros (1); scenery_natural_beauty (1); family_child_friendly_playground (1); activities_onsite_yoga_pool (1),environment_litter_trash_accumulation (2); noise_natural_elements (2); signage_unclear_directions (1); location_remote_isolated_far (1); terrain_muddy_dusty_flooding (1); access_difficult_narrow_steep (1); connectivity_good_5g_mobile (1); rules_strict_fussy_unpleasant (1); environment_pests_insects_smells (1); misc_other_cons (1),2026-01-26 10:52:45
96065,(7780) Castro Verde - Rua da Corredoura,https://park4night.com/en/place/96065,37.694358,-8.090088,Service area without parking,10.0,60,3.98,0.0,0.0,0.0,"{""2025-12"": 1, ""2025-11"": 1, ""2025-04"": 2, ""2025-02"": 2, ""2024-10"": 1, ""2024-08"": 1, ""2024-05"": 1, ""2024-04"": 1, ""2024-02"": 1}",pt (4); fr (3); es (1); nl (1); de (1),services_bread_delivery_onsite (1); supplies_nearby_shops_fuel (2); waste_disposal_functional (3); laundry_effective_available (1); activities_onsite_yoga_pool (1); misc_other_pros (1),utilities_water_nonpotable_slow (5); noise_dogs_animals_neighbors (1); misc_other_cons (1),2026-01-26 10:52:54
389615,(8800-064) Courela das Perdizes,https://park4night.com/en/place/389615,37.242596,-7.590397,Homestays accommodation,2.0,22,4.59,12.0,13.0,0.0,"{""2026-01"": 1, ""2025-12"": 1, ""2025-10"": 1, ""2025-09"": 1, ""2025-08"": 2, ""2025-05"": 1, ""2025-04"": 3, ""2025-03"": 1, ""2025-02"": 1, ""2025-01"": 2, ""2024-12"": 1, ""2024-11"": 1, ""2024-10"": 2}",fr (8); nl (3); de (1); he (1); pt (1); en (2); it (1),scenery_natural_beauty (11); views_sunset_aesthetic (5); staff_friendly_helpful (10); atmosphere_quiet_peaceful (6); pet_friendly_amenities (1); tips_local_knowledge (4); value_affordable_fair (2); location_nature_trails_access (1); services_bread_delivery_onsite (1); utilities_reliable_electricity (2); water_potable_easy_refill (3); safety_secure_fenced_monitored (1); family_child_friendly_playground (1); local_product_purchase_opportunity (2); misc_other_pros (1),noise_dogs_animals_neighbors (1); facilities_broken_outdated (1); terrain_muddy_dusty_flooding (1); access_difficult_narrow_steep (1); space_cramped_design_issue (1); price_expensive_overpriced (1); service_lack_of_amenities (2); checkin_rules_restrictive_slow (1); safety_feeling_safe_community (1); environment_pests_insects_smells (1); utilities_electricity_tripping (1); utilities_water_nonpotable_slow (1); rules_strict_fussy_unpleasant (1); social_exclusionary_cliquey (1); waste_disposal_no_grey_water (1); utilities_adapter_required (1); waste_disposal_poor_design (1); social_inconsiderate_behavior (1); parking_unsuitable_large_rvs (1); weather_wind_exposure (1); misc_other_cons (1),2026-01-26 10:52:56
34277,() Alcoutim - EM507,https://park4night.com/en/place/34277,37.4226,-7.45466,Parking lot day/night,1.0,17,4.59,0.0,0.0,,"{""2026-01"": 1, ""2025-02"": 1, ""2024-09"": 1}",fr (3),scenery_natural_beauty (1); views_sunset_aesthetic (1); noise_traffic_airplane_loud (1); terrain_level_flat (1); misc_other_pros (1),cleanliness_dirty_unkept (1),2026-01-26 10:53:06
25558,(7780-200) Castro Verde Camping,https://park4night.com/en/place/25558,37.704899,-8.08768,Camping,50.0,150,4.2,8.53,22.71,0.0,"{""2026-01"": 4, ""2025-12"": 1, ""2025-11"": 1, ""2025-10"": 2, ""2025-09"": 1, ""2025-08"": 1, ""2025-06"": 2, ""2025-04"": 1, ""2025-03"": 3, ""2025-02"": 2, ""2025-01"": 3, ""2024-11"": 3, ""2024-10"": 1, ""2024-09"": 2, ""2024-08"": 1, ""2024-07"": 1, ""2024-06"": 2, ""2024-05"": 5, ""2024-04"": 3, ""2024-03"": 3, ""2024-02"": 1}",fr (13); pt (10); de (4); en (3); es (2); nl (2); fi (2),staff_friendly_helpful (12); facilities_clean_modern (11); location_town_center_proximity (9); showers_hot_high_pressure (7); value_affordable_fair (6); services_bread_delivery_onsite (1); laundry_effective_available (5); pet_friendly_amenities (2); family_child_friendly_playground (1); access_easy_large_vehicles (1); local_product_purchase_opportunity (1); misc_other_pros (3); shade_natural_provided (3); connectivity_strong_wifi (1); discounts_accepted_acsi (2); pricing_transparent_simple (1); location_nature_trails_access (1); supplies_nearby_shops_fuel (3); activities_onsite_yoga_pool (1); unique_vibe_creative_eco (1); heritage_culture_history (1); municipal_support_pro (1),terrain_uneven_sloping (7); facilities_broken_outdated (6); cleanliness_dirty_unkept (4); noise_dogs_animals_neighbors (2); price_expensive_overpriced (3); payment_issues_cash_only_friction (1); service_staff_rude_unfriendly (1); wifi_poor_unreliable_signal (1); safety_theft_risk_loitering (1); environment_pests_insects_smells (2); utilities_electricity_tripping (1); rules_strict_fussy_unpleasant (1); misc_other_cons (4); showers_cold_low_pressure (1); terrain_muddy_dusty_flooding (1); overcrowding_situational_busy (1); space_cramped_design_issue (1); checkin_rules_restrictive_slow (1); mobile_signal_weak_dead_zone (1); waste_disposal_no_grey_water (1); social_inconsiderate_behavior (1); parking_unsuitable_large_rvs (1); weather_wind_exposure (1),2026-01-26 10:53:14
120160,(7750-347) Mértola - 17 Rua de Timor,https://park4night.com/en/place/120160,37.641263,-7.665824,Parking lot day/night,4.0,26,4.46,0.0,0.0,0.0,"{""2025-10"": 3, ""2025-09"": 2, ""2025-08"": 1, ""2025-07"": 1, ""2025-05"": 2, ""2025-04"": 1, ""2025-03"": 1, ""2025-02"": 2, ""2024-10"": 3, ""2024-08"": 1, ""2024-05"": 1, ""2024-04"": 1, ""2024-02"": 1}",fr (8); de (3); en (2); pt (2),atmosphere_quiet_peaceful (17); views_sunset_aesthetic (7); location_nature_trails_access (3); location_town_center_proximity (3); safety_feeling_safe_community (2); scenery_natural_beauty (1); terrain_level_flat (1); shade_natural_provided (1); facilities_clean_modern (1); utilities_water_potable_easy_refill (1); misc_other_pros (1),environment_litter_trash_accumulation (3); misc_other_cons (3); environment_pests_insects_smells (1); noise_natural_elements (1); waste_disposal_no_grey_water (1); service_lack_of_amenities (1),2026-01-26 10:53:29
169451,(8970) Laranjeiras - EM507,https://park4night.com/en/place/169451,37.403454,-7.457559,"On the farm (farm, vineyard ...)",4.0,5,3.8,0.0,0.0,0.0,"{""2025-11"": 1, ""2024-12"": 1, ""2024-09"": 2}",de (2); da (1); fr (1),atmosphere_quiet_peaceful (3); scenery_natural_beauty (2); views_sunset_aesthetic (1); staff_friendly_helpful (2); catering_bar_restaurant_onsite (2); location_nature_trails_access (1); services_bread_delivery_onsite (1); family_child_friendly_playground (1); unique_vibe_creative_eco (1); local_product_purchase_opportunity (1),connectivity_good_5g_mobile (1); connectivity_strong_wifi (1); facilities_clean_modern (1),2026-01-26 10:53:32
48417,(7750) Mértola - IC27,https://park4night.com/en/place/48417,37.640499,-7.66372,Parking lot day/night,20.0,46,3.59,0.0,0.0,0.0,"{""2025-11"": 1, ""2025-10"": 1, ""2025-08"": 1, ""2025-06"": 2, ""2025-05"": 1, ""2025-04"": 1, ""2025-03"": 2, ""2025-02"": 1, ""2025-01"": 3, ""2024-08"": 3, ""2024-06"": 1, ""2024-05"": 1, ""2024-03"": 2, ""2024-02"": 1, ""2024-01"": 2}",fr (6); es (4); en (4); pt (3); it (2); de (1),atmosphere_quiet_peaceful (10); location_town_center_proximity (8); access_easy_large_vehicles (3); views_sunset_aesthetic (2); safety_feeling_safe_community (2); terrain_level_flat (2); facilities_clean_modern (1); environment_low_light_pollution (1); supplies_nearby_shops_fuel (1); services_bread_delivery_onsite (1); waste_disposal_functional (1); connectivity_good_5g_mobile (1); pet_friendly_amenities (1); family_child_friendly_playground (1); local_product_purchase_opportunity (1); misc_other_pros (1),terrain_uneven_sloping (5); noise_events_music_parties (2); noise_traffic_airplane_loud (2); overcrowding_situational_busy (2); service_lack_of_amenities (2); waste_disposal_no_grey_water (1); utilities_water_nonpotable_slow (1); noise_dogs_animals_neighbors (1); shade_lack_of_exposed (1); rules_strict_fussy_unpleasant (1); social_inconsiderate_behavior (1); parking_unsuitable_large_rvs (1); terrain_sandy_stuck_risk (1); weather_wind_exposure (1); misc_other_cons (1),2026-01-26 10:53:32
22945,(8970-305) Pereiro - N124,https://park4night.com/en/place/22945,37.445499,-7.58876,Free motorhome area,50.0,117,4.04,0.0,0.0,2.0,"{""2026-01"": 1, ""2025-12"": 3, ""2025-11"": 1, ""2025-10"": 1, ""2025-09"": 1, ""2025-08"": 1, ""2025-05"": 3, ""2025-04"": 2, ""2025-03"": 2, ""2025-02"": 2, ""2025-01"": 4, ""2024-12"": 3, ""2024-11"": 2, ""2024-10"": 4, ""2024-09"": 1, ""2024-08"": 1, ""2024-07"": 2, ""2024-04"": 1, ""2024-03"": 3, ""2024-02"": 4}",en (7); fr (7); es (5); de (5); nl (4); pt (3); it (1),atmosphere_quiet_peaceful (13); facilities_clean_modern (5); location_nature_trails_access (4); services_bread_delivery_onsite (1); waste_disposal_functional (3); water_potable_easy_refill (3); family_child_friendly_playground (1); access_easy_large_vehicles (2); checkin_automated_flexible_process (1); activities_farm_eco_interaction (1); local_product_purchase_opportunity (1); misc_other_pros (10); terrain_level_flat (3); pitches_spacious_private (3); shade_natural_provided (1); safety_feeling_safe_community (2); pet_friendly_amenities (1); heritage_culture_history (1); municipal_support_pro (4); utilities_reliable_electricity (1); scenery_natural_beauty (2); showers_hot_high_pressure (1); parking_unsuitable_large_rvs (1); activities_onsite_yoga_pool (1),environment_pests_insects_smells (7); noise_dogs_animals_neighbors (3); utilities_water_nonpotable_slow (3); utilities_electricity_tripping (1); terrain_muddy_dusty_flooding (1); noise_natural_elements (1); social_inconsiderate_behavior (2); service_lack_of_amenities (1); payment_issues_cash_only_friction (2); rules_strict_fussy_unpleasant (1); misc_other_cons (5); location_remote_isolated_far (1); waste_disposal_no_grey_water (1); weather_wind_exposure (1); cleanliness_dirty_unkept (2); facilities_broken_outdated (1); overcrowding_situational_busy (1),2026-01-26 10:53:56
284122,(8950) Odeleite - N122,https://park4night.com/en/place/284122,37.335862,-7.500912,Parking lot day/night,3.0,30,4.33,0.0,0.0,0.0,"{""2026-01"": 1, ""2025-10"": 1, ""2025-09"": 1, ""2025-03"": 1, ""2025-02"": 1, ""2025-01"": 2, ""2024-10"": 1, ""2024-08"": 1, ""2024-05"": 2, ""2024-03"": 1}",fr (5); de (3); nl (1); en (1),views_sunset_aesthetic (7); atmosphere_quiet_peaceful (6); water_potable_easy_refill (2); location_nature_trails_access (1); misc_other_pros (1); activities_farm_eco_interaction (1),terrain_uneven_sloping (4); access_difficult_narrow_steep (2); space_cramped_design_issue (2); noise_traffic_airplane_loud (1); terrain_muddy_dusty_flooding (1),2026-01-26 10:53:57
563419,(8950) Paisagem do Guadiana,https://park4night.com/en/place/563419,37.375131,-7.44084,"On the farm (farm, vineyard ...)",5.0,9,4.89,0.0,0.0,0.0,"{""2025-10"": 3, ""2025-09"": 1, ""2025-08"": 3, ""2024-12"": 2}",nl (4); es (1); en (1); fr (2),scenery_natural_beauty (3); views_sunset_aesthetic (2); staff_friendly_helpful (5); activities_onsite_yoga_pool (5); catering_bar_restaurant_onsite (6); value_affordable_fair (3); atmosphere_quiet_peaceful (3); showers_hot_high_pressure (2); family_child_friendly_playground (1); local_product_purchase_opportunity (1); misc_other_pros (1),payment_issues_cash_only_friction (4); access_easy_large_vehicles (1); noise_traffic_airplane_loud (1); misc_other_cons (1),2026-01-26 10:54:05
